time,open,high,low,close,tick_volume,spread,real_volume
2024-01-19 07:30:00,2026.847,2028.461,2026.102,2028.311,1124,199,0
2024-01-19 07:45:00,2028.325,2029.607,2027.803,2027.947,1209,199,0
2024-01-19 08:00:00,2027.907,2028.373,2026.887,2027.655,1238,199,0
2024-01-19 08:15:00,2027.646,2027.885,2026.325,2026.516,1017,199,0
2024-01-19 08:30:00,2026.491,2027.688,2026.173,2027.416,913,200,0
2024-01-19 08:45:00,2027.4,2030.073,2027.4,2029.679,1027,200,0
2024-01-19 09:00:00,2029.688,2030.843,2028.836,2029.821,1073,199,0
2024-01-19 09:15:00,2029.821,2030.186,2029.114,2030.072,947,200,0
2024-01-19 09:30:00,2030.055,2030.055,2027.573,2028.275,983,199,0
2024-01-19 09:45:00,2028.272,2029.839,2028.123,2029.717,833,200,0
2024-01-19 10:00:00,2029.714,2030.696,2029.665,2030.197,866,199,0
2024-01-19 10:15:00,2030.196,2030.816,2029.559,2029.559,840,200,0
2024-01-19 10:30:00,2029.511,2029.971,2028.859,2029.81,848,200,0
2024-01-19 10:45:00,2029.854,2030.943,2029.553,2030.317,782,200,0
2024-01-19 11:00:00,2030.361,2031.748,2030.044,2030.261,946,200,0
2024-01-19 11:15:00,2030.221,2030.582,2028.764,2030.261,923,200,0
2024-01-19 11:30:00,2030.281,2031.879,2029.825,2031.8,873,200,0
2024-01-19 11:45:00,2031.777,2031.974,2031.054,2031.618,797,199,0
2024-01-19 12:00:00,2031.656,2034.047,2031.633,2032.887,1136,199,0
2024-01-19 12:15:00,2032.907,2033.724,2032.201,2033.1,953,199,0
2024-01-19 12:30:00,2033.154,2034.974,2033.113,2034.824,1021,199,0
2024-01-19 12:45:00,2034.817,2035.129,2032.709,2032.85,1088,199,0
2024-01-19 13:00:00,2032.808,2035.916,2032.602,2035.763,1488,199,0
2024-01-19 13:15:00,2035.795,2038.008,2034.65,2036.473,1793,199,0
2024-01-19 13:30:00,2036.48,2039.258,2034.757,2034.887,1718,200,0
2024-01-19 13:45:00,2034.842,2036.012,2034.2,2035.258,1427,199,0
2024-01-19 14:00:00,2035.296,2035.666,2033.034,2033.444,1290,199,0
2024-01-19 14:15:00,2033.458,2033.834,2031.719,2031.837,1254,199,0
2024-01-19 14:30:00,2031.895,2032.106,2026.877,2027.796,2310,199,0
2024-01-19 14:45:00,2027.843,2029.786,2026.316,2029.652,1655,199,0
2024-01-19 15:00:00,2029.676,2032.184,2024.11,2024.668,3130,199,0
2024-01-19 15:15:00,2024.691,2026.39,2023.138,2025.99,2283,199,0
2024-01-19 15:30:00,2025.96,2026.011,2023.752,2025.569,1934,200,0
2024-01-19 15:45:00,2025.539,2027.848,2023.976,2027.662,1742,199,0
2024-01-19 16:00:00,2027.636,2029.509,2026.5,2027.012,1527,199,0
2024-01-19 16:15:00,2026.977,2027.577,2024.562,2025.153,1427,199,0
2024-01-19 16:30:00,2025.115,2026.219,2023.479,2023.871,1452,200,0
2024-01-19 16:45:00,2023.859,2025.273,2023.178,2024.805,1247,200,0
2024-01-19 17:00:00,2024.768,2025.644,2024.356,2024.833,1230,200,0
2024-01-19 17:15:00,2024.862,2027.601,2024.807,2027.114,1147,199,0
2024-01-19 17:30:00,2027.116,2028.615,2026.438,2027.447,1295,199,0
2024-01-19 17:45:00,2027.399,2029.08,2026.113,2029.08,1092,199,0
2024-01-19 18:00:00,2029.096,2029.436,2026.861,2027.585,1106,200,0
2024-01-19 18:15:00,2027.58,2028.562,2026.437,2026.873,1178,199,0
2024-01-19 18:30:00,2026.825,2028.089,2026.384,2026.966,1015,199,0
2024-01-19 18:45:00,2027.001,2027.894,2026.781,2027.803,941,200,0
2024-01-19 19:00:00,2027.849,2029.005,2027.482,2028.836,919,199,0
2024-01-19 19:15:00,2028.831,2028.831,2027.588,2028.421,821,200,0
2024-01-19 19:30:00,2028.427,2029.355,2028.217,2029.153,831,200,0
2024-01-19 19:45:00,2029.152,2029.388,2027.859,2029.076,935,199,0
2024-01-19 20:00:00,2029.056,2029.474,2028.368,2028.442,955,200,0
2024-01-19 20:15:00,2028.451,2028.806,2027.961,2028.301,790,200,0
2024-01-19 20:30:00,2028.307,2028.658,2027.864,2027.892,720,199,0
2024-01-19 20:45:00,2027.939,2028.506,2027.686,2028.199,835,199,0
2024-01-19 21:00:00,2028.249,2029.31,2028.081,2029.17,602,200,0
2024-01-19 21:15:00,2029.2,2029.351,2028.731,2029.239,515,200,0
2024-01-19 21:30:00,2029.242,2029.702,2029.019,2029.537,449,200,0
2024-01-19 21:45:00,2029.537,2029.97,2029.098,2029.452,510,200,0
2024-01-21 23:00:00,2028.529,2028.562,2027.215,2027.35,569,200,0
2024-01-21 23:15:00,2027.343,2028.529,2026.958,2027.771,842,200,0
2024-01-21 23:30:00,2027.7,2027.781,2027.073,2027.088,702,200,0
2024-01-21 23:45:00,2027.088,2027.816,2026.843,2027.505,689,199,0
2024-01-22 00:00:00,2027.49,2028.531,2026.596,2026.734,908,199,0
2024-01-22 00:15:00,2026.731,2027.387,2025.381,2026.053,772,199,0
2024-01-22 00:30:00,2026.011,2027.718,2026.003,2027.594,799,199,0
2024-01-22 00:45:00,2027.609,2029.249,2027.609,2028.985,919,200,0
2024-01-22 01:00:00,2029.033,2032.074,2028.682,2031.074,1164,200,0
2024-01-22 01:15:00,2031.08,2031.396,2029.947,2030.6,1103,199,0
2024-01-22 01:30:00,2030.569,2030.62,2029.724,2030.565,1050,199,0
2024-01-22 01:45:00,2030.604,2031.053,2028.889,2029.034,855,200,0
2024-01-22 02:00:00,2029.048,2030.018,2028.324,2029.536,976,200,0
2024-01-22 02:15:00,2029.535,2029.623,2028.655,2029.477,716,200,0
2024-01-22 02:30:00,2029.479,2029.983,2028.875,2029.706,821,199,0
2024-01-22 02:45:00,2029.759,2029.891,2029.229,2029.724,804,199,0
2024-01-22 03:00:00,2029.727,2029.767,2027.765,2027.826,876,200,0
2024-01-22 03:15:00,2027.822,2027.909,2026.497,2026.603,871,199,0
2024-01-22 03:30:00,2026.603,2027.653,2025.932,2026.808,818,199,0
2024-01-22 03:45:00,2026.799,2027.077,2026.34,2026.942,665,200,0
2024-01-22 04:00:00,2026.938,2027.08,2025.926,2026.964,793,200,0
2024-01-22 04:15:00,2026.951,2027.171,2026.36,2026.619,619,200,0
2024-01-22 04:30:00,2026.617,2026.693,2025.074,2025.421,780,199,0
2024-01-22 04:45:00,2025.467,2025.536,2024.645,2025.441,698,199,0
2024-01-22 05:00:00,2025.398,2025.539,2024.086,2024.112,737,199,0
2024-01-22 05:15:00,2024.166,2024.212,2021.836,2023.17,1074,200,0
2024-01-22 05:30:00,2023.173,2024.26,2022.605,2022.831,1135,200,0
2024-01-22 05:45:00,2022.809,2023.846,2022.215,2023.241,1293,200,0
2024-01-22 06:00:00,2023.207,2023.893,2020.342,2020.671,1283,199,0
2024-01-22 06:15:00,2020.71,2024.214,2019.978,2024.115,1304,199,0
2024-01-22 06:30:00,2024.113,2024.404,2021.464,2021.982,1106,199,0
2024-01-22 06:45:00,2021.997,2022.725,2020.416,2020.887,1115,199,0
2024-01-22 07:00:00,2020.87,2022.414,2019.06,2022.189,1446,199,0
2024-01-22 07:15:00,2022.174,2024.215,2021.602,2022.507,1307,199,0
2024-01-22 07:30:00,2022.477,2023.522,2021.419,2022.836,1208,199,0
2024-01-22 07:45:00,2022.861,2024.186,2021.786,2021.786,1025,200,0
2024-01-22 08:00:00,2021.757,2023.603,2020.902,2023.061,1353,200,0
2024-01-22 08:15:00,2023.072,2026.226,2022.45,2025.177,1279,199,0
2024-01-22 08:30:00,2025.118,2025.295,2022.483,2022.61,1233,199,0
2024-01-22 08:45:00,2022.57,2022.725,2020.407,2022.109,1255,199,0
2024-01-22 09:00:00,2022.152,2023.603,2021.191,2022.483,992,199,0
2024-01-22 09:15:00,2022.429,2023.959,2021.992,2022.341,996,199,0
2024-01-22 09:30:00,2022.285,2022.954,2020.553,2021.474,1007,199,0
2024-01-22 09:45:00,2021.491,2022.408,2021.221,2021.683,921,199,0
2024-01-22 10:00:00,2021.626,2022.734,2021.019,2022.71,932,199,0
2024-01-22 10:15:00,2022.706,2024.147,2022.156,2023.672,979,199,0
2024-01-22 10:30:00,2023.68,2024.423,2022.646,2023.671,978,199,0
2024-01-22 10:45:00,2023.638,2024.514,2022.431,2022.833,982,200,0
2024-01-22 11:00:00,2022.817,2023.381,2022.173,2023.165,983,200,0
2024-01-22 11:15:00,2023.12,2024.459,2022.832,2023.354,980,199,0
2024-01-22 11:30:00,2023.339,2025.763,2023.005,2025.291,1028,199,0
2024-01-22 11:45:00,2025.268,2026.607,2024.931,2026.116,1011,199,0
2024-01-22 12:00:00,2026.066,2027.352,2025.178,2026.208,1189,199,0
2024-01-22 12:15:00,2026.226,2029.044,2026.213,2027.99,1252,200,0
2024-01-22 12:30:00,2028.02,2030.004,2027.198,2029.59,1225,199,0
2024-01-22 12:45:00,2029.542,2030.161,2028.801,2029.628,1130,200,0
2024-01-22 13:00:00,2029.583,2029.686,2025.896,2026.001,1506,200,0
2024-01-22 13:15:00,2026.046,2026.914,2024.26,2025.265,1676,199,0
2024-01-22 13:30:00,2025.306,2025.306,2022.645,2023.015,1721,199,0
2024-01-22 13:45:00,2023.01,2024.891,2021.222,2023.135,1989,199,0
2024-01-22 14:00:00,2023.104,2023.519,2020.83,2023.168,1492,200,0
2024-01-22 14:15:00,2023.224,2023.954,2020.251,2020.693,1426,199,0
2024-01-22 14:30:00,2020.662,2023.196,2016.403,2018.226,2551,199,0
2024-01-22 14:45:00,2018.247,2023.952,2018.237,2022.667,2131,199,0
2024-01-22 15:00:00,2022.612,2024.948,2020.712,2024.68,2016,200,0
2024-01-22 15:15:00,2024.632,2026.502,2024.475,2026.175,1468,200,0
2024-01-22 15:30:00,2026.15,2026.532,2023.685,2024.94,1465,199,0
2024-01-22 15:45:00,2024.993,2026.025,2023.397,2024.1,1372,199,0
2024-01-22 16:00:00,2024.142,2024.142,2021.415,2021.968,1307,199,0
2024-01-22 16:15:00,2021.922,2023.349,2021.428,2023.163,1088,199,0
2024-01-22 16:30:00,2023.209,2024.196,2022.853,2023.416,1022,200,0
2024-01-22 16:45:00,2023.371,2023.976,2022.694,2023.614,1053,200,0
2024-01-22 17:00:00,2023.669,2024.601,2021.881,2024.134,1014,200,0
2024-01-22 17:15:00,2024.181,2024.545,2023.185,2023.374,968,200,0
2024-01-22 17:30:00,2023.364,2023.761,2022.176,2022.796,916,200,0
2024-01-22 17:45:00,2022.763,2023.452,2021.338,2021.576,933,199,0
2024-01-22 18:00:00,2021.573,2021.896,2020.741,2021.065,955,200,0
2024-01-22 18:15:00,2021.059,2021.821,2020.034,2020.9,899,200,0
2024-01-22 18:30:00,2020.87,2021.845,2020.433,2020.47,915,199,0
2024-01-22 18:45:00,2020.478,2021.531,2019.747,2021.291,883,200,0
2024-01-22 19:00:00,2021.284,2021.564,2019.824,2019.967,849,200,0
2024-01-22 19:15:00,2019.958,2020.38,2019.027,2020.184,890,200,0
2024-01-22 19:30:00,2020.214,2020.519,2019.715,2020.125,792,199,0
2024-01-22 19:45:00,2020.093,2021.326,2019.987,2020.96,797,200,0
2024-01-22 20:00:00,2020.973,2020.979,2019.604,2020.219,834,200,0
2024-01-22 20:15:00,2020.229,2020.511,2019.111,2019.739,780,199,0
2024-01-22 20:30:00,2019.775,2020.479,2019.775,2020.393,777,200,0
2024-01-22 20:45:00,2020.349,2021.034,2020.31,2020.766,815,200,0
2024-01-22 21:00:00,2020.747,2020.958,2020.181,2020.367,592,200,0
2024-01-22 21:15:00,2020.367,2020.785,2020.312,2020.577,492,200,0
2024-01-22 21:30:00,2020.527,2021.378,2020.343,2021.299,411,200,0
2024-01-22 21:45:00,2021.307,2021.563,2020.982,2021.563,320,200,0
2024-01-22 23:00:00,2021.393,2021.771,2020.748,2021.008,343,600,0
2024-01-22 23:15:00,2021.059,2021.368,2020.628,2020.972,415,600,0
2024-01-22 23:30:00,2020.969,2021.112,2020.196,2020.81,417,600,0
2024-01-22 23:45:00,2020.769,2020.933,2020.503,2020.552,443,599,0
2024-01-23 00:00:00,2020.71,2022.051,2020.71,2021.784,722,199,0
2024-01-23 00:15:00,2021.788,2022.055,2021.505,2021.785,598,200,0
2024-01-23 00:30:00,2021.79,2022.326,2021.601,2022.237,543,200,0
2024-01-23 00:45:00,2022.232,2023.069,2022.225,2022.754,645,200,0
2024-01-23 01:00:00,2022.713,2022.889,2021.706,2022.079,824,200,0
2024-01-23 01:15:00,2022.111,2022.111,2019.559,2020.465,887,199,0
2024-01-23 01:30:00,2020.478,2021.64,2020.106,2020.775,995,200,0
2024-01-23 01:45:00,2020.755,2021.858,2019.718,2021.648,1082,199,0
2024-01-23 02:00:00,2021.668,2022.264,2020.781,2021.303,1278,199,0
2024-01-23 02:15:00,2021.316,2023.034,2021.316,2022.755,898,199,0
2024-01-23 02:30:00,2022.761,2024.113,2022.538,2023.548,856,200,0
2024-01-23 02:45:00,2023.523,2023.666,2022.414,2022.642,792,200,0
2024-01-23 03:00:00,2022.637,2022.983,2021.713,2021.889,1044,199,0
2024-01-23 03:15:00,2021.891,2024.322,2021.702,2023.879,932,199,0
2024-01-23 03:30:00,2023.878,2025.484,2023.442,2024.995,931,199,0
2024-01-23 03:45:00,2025.044,2027.86,2025.044,2027.393,1067,199,0
2024-01-23 04:00:00,2027.389,2027.898,2026.873,2027.645,787,199,0
2024-01-23 04:15:00,2027.642,2027.903,2026.647,2027.129,721,200,0
2024-01-23 04:30:00,2027.128,2027.813,2026.831,2027.088,700,199,0
2024-01-23 04:45:00,2027.078,2027.711,2026.977,2027.596,697,199,0
2024-01-23 05:00:00,2027.599,2028.96,2027.497,2027.597,926,200,0
2024-01-23 05:15:00,2027.579,2030.01,2027.19,2029.812,959,200,0
2024-01-23 05:30:00,2029.855,2030.924,2029.201,2030.547,1084,200,0
2024-01-23 05:45:00,2030.548,2031.669,2029.618,2030.833,963,199,0
2024-01-23 06:00:00,2030.811,2030.957,2029.153,2029.81,1103,199,0
2024-01-23 06:15:00,2029.789,2031.011,2029.315,2030.383,951,199,0
2024-01-23 06:30:00,2030.433,2030.988,2029.678,2030.514,1161,199,0
2024-01-23 06:45:00,2030.522,2035.93,2030.396,2035.083,1383,200,0
2024-01-23 07:00:00,2035.118,2037.899,2033.243,2033.825,2007,199,0
2024-01-23 07:15:00,2033.861,2034.136,2027.695,2029.43,1883,200,0
2024-01-23 07:30:00,2029.45,2032.115,2029.099,2030.356,1497,200,0
2024-01-23 07:45:00,2030.325,2031.839,2029.996,2031.549,1075,200,0
2024-01-23 08:00:00,2031.553,2031.648,2029.442,2030.739,1298,200,0
2024-01-23 08:15:00,2030.8,2031.088,2028.509,2030.102,1229,199,0
2024-01-23 08:30:00,2030.157,2031.039,2027.677,2029.167,1112,199,0
2024-01-23 08:45:00,2029.175,2030.037,2028.427,2028.896,981,200,0
2024-01-23 09:00:00,2028.851,2030.007,2027.612,2029.236,1437,199,0
2024-01-23 09:15:00,2029.281,2030.238,2028.852,2029.924,1074,200,0
2024-01-23 09:30:00,2029.896,2030.55,2028.692,2029.037,923,200,0
2024-01-23 09:45:00,2029.069,2029.105,2027.017,2028.67,977,200,0
2024-01-23 10:00:00,2028.615,2028.615,2026.033,2027.832,1217,200,0
2024-01-23 10:15:00,2027.859,2027.894,2026.073,2026.77,1008,199,0
2024-01-23 10:30:00,2026.826,2027.372,2025.839,2026.103,973,199,0
2024-01-23 10:45:00,2026.108,2026.108,2024.699,2025.092,1041,200,0
2024-01-23 11:00:00,2025.084,2026.153,2023.633,2025.98,1140,199,0
2024-01-23 11:15:00,2025.994,2025.994,2022.361,2023.502,1021,200,0
2024-01-23 11:30:00,2023.471,2024.23,2022.396,2023.392,1159,199,0
2024-01-23 11:45:00,2023.405,2024.167,2022.928,2023.861,915,199,0
2024-01-23 12:00:00,2023.867,2025.046,2023.197,2024.76,1079,200,0
2024-01-23 12:15:00,2024.768,2025.669,2023.858,2024.175,1125,200,0
2024-01-23 12:30:00,2024.161,2024.979,2023.922,2024.801,951,199,0
2024-01-23 12:45:00,2024.753,2026.914,2024.187,2025.699,1088,199,0
2024-01-23 13:00:00,2025.742,2027.332,2025.199,2026.052,1341,199,0
2024-01-23 13:15:00,2026.061,2030.284,2025.969,2028.279,1514,199,0
2024-01-23 13:30:00,2028.259,2028.408,2025.3,2025.747,1550,199,0
2024-01-23 13:45:00,2025.769,2026.691,2023.299,2024.884,1529,199,0
2024-01-23 14:00:00,2024.885,2026.105,2023.092,2023.895,1431,200,0
2024-01-23 14:15:00,2023.916,2024.172,2022.889,2023.452,1199,199,0
2024-01-23 14:30:00,2023.412,2025.497,2021.355,2023.573,2476,199,0
2024-01-23 14:45:00,2023.61,2023.862,2021.774,2023.1,1770,199,0
2024-01-23 15:00:00,2023.152,2026.497,2022.925,2024.097,1832,199,0
2024-01-23 15:15:00,2024.04,2025.599,2023.281,2024.554,1491,199,0
2024-01-23 15:30:00,2024.605,2025.904,2023.445,2024.434,1589,199,0
2024-01-23 15:45:00,2024.464,2026.746,2024.318,2025.108,1443,199,0
2024-01-23 16:00:00,2025.165,2027.711,2024.809,2026.191,1345,200,0
2024-01-23 16:15:00,2026.236,2026.478,2023.749,2023.755,1246,199,0
2024-01-23 16:30:00,2023.746,2025.631,2023.227,2025.337,1141,199,0
2024-01-23 16:45:00,2025.36,2026.338,2024.732,2025.672,1092,199,0
2024-01-23 17:00:00,2025.706,2026.007,2023.998,2024.526,997,200,0
2024-01-23 17:15:00,2024.544,2024.561,2023.361,2024.298,941,199,0
2024-01-23 17:30:00,2024.264,2024.505,2022.564,2023.112,959,199,0
2024-01-23 17:45:00,2023.113,2024.741,2022.642,2024.225,927,199,0
2024-01-23 18:00:00,2024.231,2024.492,2023.268,2023.518,938,199,0
2024-01-23 18:15:00,2023.469,2024.716,2022.959,2024.618,961,200,0
2024-01-23 18:30:00,2024.616,2025.717,2023.829,2025.592,982,199,0
2024-01-23 18:45:00,2025.58,2025.697,2024.796,2025.173,839,200,0
2024-01-23 19:00:00,2025.169,2027.054,2024.731,2027.054,841,200,0
2024-01-23 19:15:00,2027.078,2028.785,2026.515,2028.244,1022,200,0
2024-01-23 19:30:00,2028.247,2030.688,2028.247,2029.464,806,199,0
2024-01-23 19:45:00,2030.102,2030.409,2029.569,2029.836,652,199,0
2024-01-23 20:00:00,2029.818,2030.286,2028.748,2029.425,887,199,0
2024-01-23 20:15:00,2029.449,2029.692,2028.316,2028.678,769,200,0
2024-01-23 20:30:00,2028.71,2028.942,2028.222,2028.65,704,199,0
2024-01-23 20:45:00,2028.697,2028.943,2028.156,2028.682,805,200,0
2024-01-23 21:00:00,2028.648,2028.74,2027.95,2027.989,631,199,0
